,pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,delta_home_win_exp,delta_run_exp,batter_is_right,pitcher_is_right,inning_top,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Strategic
239,CU,0,0,0.0,0.0,0.0,0,4,28,1,0,4,0,4,0.0,-0.038,1,0,0,True,False,False
240,CU,2,2,0.0,1.0,0.0,2,3,21,5,0,1,0,1,-0.04,-0.244,0,0,0,True,False,False
241,SL,1,2,0.0,0.0,1.0,2,3,21,4,0,1,0,1,0.012,0.028,0,0,0,False,False,False
242,CU,1,1,0.0,0.0,1.0,2,3,21,3,0,1,0,1,0.0,-0.05,0,0,0,False,False,False
243,CU,0,1,0.0,0.0,1.0,2,3,21,2,0,1,0,1,0.0,0.021,0,0,0,True,False,False
244,SL,0,0,0.0,0.0,1.0,2,3,21,1,0,1,0,1,0.0,-0.038,0,0,0,True,False,False
245,FF,3,1,0.0,0.0,0.0,2,3,20,5,0,1,0,1,0.015,0.074,1,0,0,True,False,False
246,FF,2,1,0.0,0.0,0.0,2,3,20,4,0,1,0,1,0.0,0.045,1,0,0,True,False,False
247,SL,1,1,0.0,0.0,0.0,2,3,20,3,0,1,0,1,0.0,0.02,1,0,0,True,False,False
248,SL,0,1,0.0,0.0,0.0,2,3,20,2,0,1,0,1,0.0,0.012,1,0,0,True,False,False
249,CH,0,0,0.0,0.0,0.0,2,3,20,1,0,1,0,1,0.0,-0.017,1,0,0,True,False,False
250,FF,3,2,0.0,0.0,0.0,1,3,19,8,0,1,0,1,-0.019,-0.207,1,0,0,True,False,False
251,FF,3,2,0.0,0.0,0.0,1,3,19,7,0,1,0,1,0.0,0.0,1,0,0,True,False,False
252,FF,3,2,0.0,0.0,0.0,1,3,19,6,0,1,0,1,0.0,0.0,1,0,0,True,False,False
253,FF,3,1,0.0,0.0,0.0,1,3,19,5,0,1,0,1,0.0,-0.066,1,0,0,True,False,False
254,FF,2,1,0.0,0.0,0.0,1,3,19,4,0,1,0,1,0.0,0.077,1,0,0,True,False,False
255,CH,1,1,0.0,0.0,0.0,1,3,19,3,0,1,0,1,0.0,0.034,1,0,0,True,False,False
256,FF,1,0,0.0,0.0,0.0,1,3,19,2,0,1,0,1,0.0,-0.031,1,0,0,True,False,False
257,FF,0,0,0.0,0.0,0.0,1,3,19,1,0,1,0,1,0.0,0.025,1,0,0,True,False,False
258,CU,3,2,0.0,0.0,0.0,0,3,18,6,0,1,0,1,-0.027,-0.317,1,0,0,True,False,False
259,FF,2,2,0.0,0.0,0.0,0,3,18,5,0,1,0,1,0.0,0.103,1,0,0,True,False,False
260,FF,2,1,0.0,0.0,0.0,0,3,18,4,0,1,0,1,0.0,-0.067,1,0,0,True,False,False
261,CU,1,1,0.0,0.0,0.0,0,3,18,3,0,1,0,1,0.0,0.053,1,0,0,True,False,False
262,FF,0,1,0.0,0.0,0.0,0,3,18,2,0,1,0,1,0.0,0.028,1,0,0,True,False,False
263,FF,0,0,0.0,0.0,0.0,0,3,18,1,0,1,0,1,0.0,-0.038,1,0,0,True,False,False
264,SL,3,2,0.0,0.0,0.0,2,2,14,6,0,1,0,1,-0.011,-0.13,0,0,0,True,False,False
265,SL,2,2,0.0,0.0,0.0,2,2,14,5,0,1,0,1,0.0,0.04,0,0,0,True,False,False
266,FF,1,2,0.0,0.0,0.0,2,2,14,4,0,1,0,1,0.0,0.016,0,0,0,True,False,False
267,CU,1,1,0.0,0.0,0.0,2,2,14,3,0,1,0,1,0.0,-0.027,0,0,0,True,False,False
268,FF,1,0,0.0,0.0,0.0,2,2,14,2,0,1,0,1,0.0,-0.022,0,0,0,True,False,False
269,FF,0,0,0.0,0.0,0.0,2,2,14,1,0,1,0,1,0.0,0.016,0,0,0,True,False,False
270,CU,2,2,0.0,0.0,0.0,1,2,13,5,0,1,0,1,-0.018,-0.148,1,0,0,True,False,False
271,SL,2,1,0.0,0.0,0.0,1,2,13,4,0,1,0,1,0.0,-0.048,1,0,0,True,False,False
272,CH,2,0,0.0,0.0,0.0,1,2,13,3,0,1,0,1,0.0,-0.039,1,0,0,True,False,False
273,FF,1,0,0.0,0.0,0.0,1,2,13,2,0,1,0,1,0.0,0.042,1,0,0,True,False,False
274,FF,0,0,0.0,0.0,0.0,1,2,13,1,0,1,0,1,0.0,0.025,1,0,0,True,False,False
275,CH,0,1,0.0,0.0,0.0,0,2,12,2,0,1,0,1,-0.025,-0.2,1,0,0,True,False,False
276,FF,0,0,0.0,0.0,0.0,0,2,12,1,0,1,0,1,0.0,-0.038,1,0,0,True,False,False
277,FF,2,1,0.0,1.0,0.0,2,1,8,4,0,1,0,1,-0.034,-0.32,1,0,0,True,False,False
278,FF,1,1,0.0,1.0,0.0,2,1,8,3,0,1,0,1,0.0,0.023,1,0,0,True,False,False
279,CH,0,1,0.0,1.0,0.0,2,1,8,2,0,1,0,1,0.0,0.022,1,0,0,True,False,False
280,CU,0,0,0.0,1.0,0.0,2,1,8,1,0,1,0,1,0.0,-0.051,1,0,0,True,False,False
281,CH,3,1,0.0,1.0,0.0,1,1,7,5,0,1,0,1,-0.035,-0.46,1,0,0,True,False,False
282,CH,3,0,0.0,1.0,0.0,1,1,7,4,0,1,0,1,0.0,-0.051,1,0,0,True,False,False
283,FF,2,0,0.0,1.0,0.0,1,1,7,3,0,1,0,1,0.0,0.088,1,0,0,True,False,False
284,CH,1,0,0.0,1.0,0.0,1,1,7,2,0,1,0,1,0.0,0.044,1,0,0,True,False,False
285,FF,0,0,0.0,1.0,0.0,1,1,7,1,0,1,0,1,0.0,0.042,1,0,0,True,False,False
286,CU,1,2,0.0,1.0,0.0,0,1,6,4,0,1,0,1,-0.045,-0.239,0,0,0,True,False,False
287,FF,1,1,0.0,1.0,0.0,0,1,6,3,0,1,0,1,0.0,-0.089,0,0,0,True,False,False
288,CU,1,0,0.0,1.0,0.0,0,1,6,2,0,1,0,1,0.0,-0.083,0,0,0,True,False,False
289,FF,0,0,0.0,0.0,1.0,0,1,6,1,0,1,0,1,0.026,0.045,0,0,0,True,False,False
290,CH,2,2,0.0,0.0,0.0,0,1,5,5,0,1,0,1,0.038,0.412,1,0,0,True,False,False
291,CH,1,2,0.0,0.0,0.0,0,1,5,4,0,1,0,1,0.0,0.041,1,0,0,True,False,False
292,CU,0,2,0.0,0.0,0.0,0,1,5,3,0,1,0,1,0.0,0.022,1,0,0,True,False,False
293,SL,0,1,0.0,0.0,0.0,0,1,5,2,0,1,0,1,0.0,-0.049,1,0,0,True,False,False
294,FF,0,0,0.0,0.0,0.0,0,1,5,1,0,1,0,1,0.0,-0.038,1,0,0,True,False,False
295,CU,3,2,1.0,1.0,0.0,2,6,53,9,2,6,2,6,-0.044,-0.524,1,0,0,True,False,False
296,CU,3,2,1.0,1.0,0.0,2,6,53,8,2,6,2,6,0.0,0.0,1,0,0,True,False,False
297,FF,3,2,1.0,1.0,0.0,2,6,53,7,2,6,2,6,0.0,0.0,1,0,0,True,False,False
298,SL,2,2,1.0,1.0,0.0,2,6,53,6,2,6,2,6,0.0,0.109,1,0,0,True,False,False
299,CU,1,2,1.0,1.0,0.0,2,6,53,5,2,6,2,6,0.0,0.035,1,0,0,True,False,False
300,CU,1,2,1.0,1.0,0.0,2,6,53,4,2,6,2,6,0.0,0.0,1,0,0,True,False,False
301,FF,1,1,1.0,1.0,0.0,2,6,53,3,2,6,2,6,0.0,-0.131,1,0,0,True,False,False
302,CU,1,0,1.0,1.0,0.0,2,6,53,2,2,6,2,6,0.0,-0.106,1,0,0,True,False,False
303,CU,0,0,1.0,1.0,0.0,2,6,53,1,2,6,2,6,0.0,0.035,1,0,0,True,False,False
304,SL,2,2,1.0,1.0,0.0,1,6,52,5,2,6,2,6,-0.063,-0.624,1,0,0,True,False,False
305,SL,1,2,1.0,1.0,0.0,1,6,52,4,2,6,2,6,0.0,0.015,1,0,0,True,False,False
306,SL,1,1,1.0,1.0,0.0,1,6,52,3,2,6,2,6,0.0,-0.147,1,0,0,True,False,False
307,FF,1,0,1.0,1.0,0.0,1,6,52,2,2,6,2,6,0.0,-0.066,1,0,0,True,False,False
308,FF,0,0,1.0,1.0,0.0,1,6,52,1,2,6,2,6,0.0,0.032,1,0,0,True,False,False
309,FF,2,0,1.0,0.0,1.0,1,6,51,3,1,6,1,6,0.08,1.095,1,0,0,True,False,False
310,FF,1,0,1.0,0.0,1.0,1,6,51,2,1,6,1,6,0.0,0.113,1,0,0,True,False,False
311,FF,0,0,1.0,0.0,1.0,1,6,51,1,1,6,1,6,0.0,0.074,1,0,0,True,False,False
312,FF,3,1,0.0,1.0,1.0,0,6,50,5,1,6,1,6,-0.029,-0.817,0,0,0,True,False,False
313,SL,3,0,0.0,1.0,1.0,0,6,50,4,1,6,1,6,0.0,-0.111,0,0,0,True,False,False
314,SL,2,0,0.0,1.0,1.0,0,6,50,3,1,6,1,6,0.0,0.214,0,0,0,True,False,False
315,FF,1,0,0.0,1.0,1.0,0,6,50,2,1,6,1,6,0.0,0.158,0,0,0,True,False,False
316,SL,0,0,0.0,1.0,1.0,0,6,50,1,1,6,1,6,0.0,0.085,0,0,0,True,False,False
317,CH,0,1,0.0,0.0,1.0,0,6,49,2,1,6,1,6,0.038,0.733,1,0,0,True,False,False
318,FF,0,0,0.0,0.0,1.0,0,6,49,1,1,6,1,6,0.0,-0.054,1,0,0,True,False,False
319,FF,3,0,0.0,0.0,0.0,0,6,48,4,1,6,1,6,0.021,0.155,0,0,0,False,False,False
320,FF,2,0,0.0,0.0,0.0,0,6,48,3,1,6,1,6,0.0,0.135,0,0,0,False,False,False
321,FF,1,0,0.0,0.0,0.0,0,6,48,2,1,6,1,6,0.0,0.064,0,0,0,False,False,False
322,FF,0,0,0.0,0.0,0.0,0,6,48,1,1,6,1,6,0.0,0.036,0,0,0,False,False,False
323,CH,3,1,0.0,0.0,1.0,2,5,43,5,1,6,1,6,-0.011,-0.336,1,0,0,True,False,False
324,CU,2,1,0.0,0.0,1.0,2,5,43,4,1,6,1,6,0.0,0.081,1,0,0,True,False,False
325,CU,1,1,0.0,0.0,1.0,2,5,43,3,1,6,1,6,0.0,0.031,1,0,0,True,False,False
326,CH,0,1,0.0,0.0,1.0,2,5,43,2,1,6,1,6,0.0,0.021,1,0,0,True,False,False
327,CU,0,0,0.0,0.0,1.0,2,5,43,1,1,6,1,6,0.0,-0.038,1,0,0,True,False,False
328,CH,0,0,0.0,0.0,0.0,2,5,42,1,1,6,1,6,0.007,0.132,1,0,0,True,False,False
329,FF,0,0,0.0,0.0,0.0,1,5,41,1,1,6,1,6,-0.008,-0.169,1,0,0,True,False,False
330,CU,0,2,0.0,0.0,0.0,0,5,40,3,1,6,1,6,-0.013,-0.152,1,0,0,True,False,False
331,CU,0,1,0.0,0.0,0.0,0,5,40,2,1,6,1,6,0.0,-0.049,1,0,0,True,False,False
332,FF,0,0,0.0,0.0,0.0,0,5,40,1,1,6,1,6,0.0,-0.038,1,0,0,True,False,False
333,CH,0,0,0.0,1.0,1.0,2,4,34,1,1,5,1,5,-0.034,-0.471,1,0,0,True,False,False
334,CH,3,1,0.0,0.0,1.0,2,4,33,5,1,5,1,5,0.017,0.138,1,0,0,True,False,False
335,FF,2,1,0.0,0.0,1.0,2,4,33,4,1,5,1,5,0.0,0.081,1,0,0,True,False,False
336,FF,2,0,0.0,0.0,1.0,2,4,33,3,1,5,1,5,0.0,-0.043,1,0,0,True,False,False
337,CU,1,0,0.0,0.0,1.0,2,4,33,2,1,5,1,5,0.0,0.031,1,0,0,True,False,False
338,FF,0,0,0.0,0.0,1.0,2,4,33,1,1,5,1,5,0.0,0.025,1,0,0,True,False,False
339,SL,3,2,0.0,0.0,1.0,1,4,32,7,1,5,1,5,-0.023,-0.373,0,0,0,False,False,False
340,SL,2,2,0.0,0.0,1.0,1,4,32,6,1,5,1,5,0.0,0.099,0,0,0,False,False,False
341,CU,2,2,0.0,0.0,1.0,1,4,32,5,1,5,1,5,0.0,0.0,0,0,0,False,False,False
342,FF,2,1,0.0,0.0,1.0,1,4,32,4,1,5,1,5,0.0,-0.064,0,0,0,True,False,False
343,FF,2,0,0.0,0.0,1.0,1,4,32,3,1,5,1,5,0.0,-0.072,0,0,0,True,False,False
344,SL,1,0,0.0,0.0,1.0,1,4,32,2,1,5,1,5,0.0,0.063,0,0,0,True,False,False
345,SL,0,0,0.0,0.0,1.0,1,4,32,1,1,5,1,5,0.0,0.042,0,0,0,True,False,False
346,FF,2,0,0.0,0.0,1.0,0,4,31,3,1,5,1,5,-0.03,-0.488,1,0,0,True,False,False
347,CH,1,0,0.0,0.0,1.0,0,4,31,2,1,5,1,5,0.0,0.082,1,0,0,True,False,False
348,FF,0,0,0.0,0.0,1.0,0,4,31,1,1,5,1,5,0.0,0.045,1,0,0,True,False,False
349,CU,3,2,0.0,0.0,0.0,0,4,30,6,1,5,1,5,0.032,0.312,0,0,0,False,False,False
350,FF,2,1,0.0,0.0,0.0,0,4,30,4,1,5,1,5,0.0,0.116,0,0,0,False,False,False
351,FF,1,1,0.0,0.0,0.0,0,4,30,3,1,5,1,5,0.0,0.053,0,0,0,False,False,False
352,FF,1,0,0.0,0.0,0.0,0,4,30,2,1,5,1,5,0.0,-0.046,0,0,0,False,False,False
353,FF,0,0,0.0,0.0,0.0,0,4,30,1,1,5,1,5,0.0,0.036,0,0,0,True,False,False
354,CU,2,2,0.0,0.0,0.0,2,3,26,5,1,5,1,5,-0.007,-0.09,1,0,0,True,False,False
355,CU,1,2,0.0,0.0,0.0,2,3,26,4,1,5,1,5,0.0,0.016,1,0,0,True,False,False
356,FF,1,1,0.0,0.0,0.0,2,3,26,3,1,5,1,5,0.0,-0.027,1,0,0,True,False,False
357,CH,1,0,0.0,0.0,0.0,2,3,26,2,1,5,1,5,0.0,-0.022,1,0,0,True,False,False
358,CH,0,0,0.0,0.0,0.0,2,3,26,1,1,5,1,5,0.0,0.016,1,0,0,True,False,False
359,SL,0,2,0.0,0.0,0.0,1,3,25,4,1,5,1,5,-0.012,-0.107,1,0,0,True,False,False
360,CU,0,2,0.0,0.0,0.0,1,3,25,3,1,5,1,5,0.0,0.0,1,0,0,True,False,False
361,CU,0,1,0.0,0.0,0.0,1,3,25,2,1,5,1,5,0.0,-0.036,1,0,0,True,False,False
362,FF,0,0,0.0,0.0,0.0,1,3,25,1,1,5,1,5,0.0,-0.026,1,0,0,True,False,False
363,CU,2,2,0.0,0.0,0.0,0,3,24,5,1,5,1,5,-0.019,-0.214,1,0,0,True,False,False
364,FF,2,1,0.0,0.0,0.0,0,3,24,4,1,5,1,5,0.0,-0.067,1,0,0,True,False,False
365,FF,1,1,0.0,0.0,0.0,0,3,24,3,1,5,1,5,0.0,0.053,1,0,0,True,False,False
366,FF,0,1,0.0,0.0,0.0,0,3,24,2,1,5,1,5,0.0,0.028,1,0,0,True,False,False
367,FF,0,0,0.0,0.0,0.0,0,3,24,1,1,5,1,5,0.0,-0.038,1,0,0,True,False,False
368,FF,1,2,0.0,0.0,0.0,2,2,19,4,1,4,1,4,-0.009,-0.074,1,0,0,True,False,True
369,FF,1,1,0.0,0.0,0.0,2,2,19,3,1,4,1,4,0.0,-0.027,1,0,0,True,False,False
370,FF,1,0,0.0,0.0,0.0,2,2,19,2,1,4,1,4,0.0,-0.022,1,0,0,True,False,False
371,FF,0,0,0.0,0.0,0.0,2,2,19,1,1,4,1,4,0.0,0.016,1,0,0,True,False,True
372,CU,3,2,0.0,0.0,0.0,1,2,18,7,1,4,1,4,-0.015,-0.207,1,0,0,True,False,True
373,SL,2,2,0.0,0.0,0.0,1,2,18,6,1,4,1,4,0.0,0.059,1,0,0,True,False,True
374,CU,2,2,0.0,0.0,0.0,1,2,18,5,1,4,1,4,0.0,0.0,1,0,0,True,False,True
375,CU,1,2,0.0,0.0,0.0,1,2,18,4,1,4,1,4,0.0,0.029,1,0,0,True,False,True
376,FF,1,1,0.0,0.0,0.0,1,2,18,3,1,4,1,4,0.0,-0.043,1,0,0,True,False,True
377,CH,1,0,0.0,0.0,0.0,1,2,18,2,1,4,1,4,0.0,-0.031,1,0,0,True,False,True
378,FF,0,0,0.0,0.0,0.0,1,2,18,1,1,4,1,4,0.0,0.025,1,0,0,True,False,True
379,CH,0,1,0.0,0.0,0.0,0,2,17,2,1,4,1,4,-0.022,-0.2,1,0,0,True,False,False
380,FF,0,0,0.0,0.0,0.0,0,2,17,1,1,4,1,4,0.0,-0.038,1,0,0,True,False,False
381,SL,3,2,0.0,0.0,1.0,2,1,8,6,1,0,1,0,-0.02,-0.256,0,0,0,False,False,False
382,SL,3,1,0.0,0.0,1.0,2,1,8,5,1,0,1,0,0.0,-0.079,0,0,0,False,False,False
383,CU,2,1,0.0,0.0,1.0,2,1,8,4,1,0,1,0,0.0,0.081,0,0,0,True,False,False
384,FF,1,1,0.0,0.0,1.0,2,1,8,3,1,0,1,0,0.0,0.031,0,0,0,True,False,False
385,SL,0,1,0.0,0.0,1.0,2,1,8,2,1,0,1,0,0.0,0.021,0,0,0,True,False,False
386,FF,0,0,0.0,0.0,1.0,2,1,8,1,1,0,1,0,0.0,-0.038,0,0,0,True,False,False
387,CU,1,2,0.0,0.0,1.0,1,1,7,4,1,0,1,0,-0.023,-0.218,1,0,0,True,False,False
388,FF,0,2,0.0,0.0,1.0,1,1,7,3,1,0,1,0,0.0,0.027,1,0,0,True,False,False
389,FF,0,1,0.0,0.0,1.0,1,1,7,2,1,0,1,0,0.0,-0.062,1,0,0,True,False,False
390,FF,0,0,0.0,0.0,1.0,1,1,7,1,1,0,1,0,0.0,-0.05,1,0,0,True,False,False
391,CU,2,1,0.0,1.0,0.0,1,1,6,4,0,0,0,0,0.085,0.619,0,0,0,True,False,False
392,FF,1,1,0.0,1.0,0.0,1,1,6,3,0,0,0,0,0.0,0.064,0,0,0,True,False,False
393,CU,1,0,0.0,1.0,0.0,1,1,6,2,0,0,0,0,0.0,-0.059,0,0,0,True,False,False
394,CU,0,0,0.0,1.0,0.0,1,1,6,1,0,0,0,0,0.0,0.042,0,0,0,True,False,False
395,FF,0,1,0.0,0.0,0.0,1,1,5,2,0,0,0,0,0.04,0.444,1,0,0,True,False,False
396,FF,0,0,0.0,0.0,0.0,1,1,5,1,0,0,0,0,0.0,-0.026,1,0,0,True,False,False
397,FF,0,0,0.0,0.0,0.0,0,1,4,1,0,0,0,0,-0.021,-0.238,1,0,0,True,False,False
398,CH,2,1,0.0,1.0,1.0,2,6,44,4,3,0,0,3,0.043,-0.488,1,0,1,True,False,False
399,CH,1,1,0.0,1.0,1.0,2,6,44,3,3,0,0,3,0.0,0.04,1,0,1,True,False,False
400,FF,0,1,0.0,1.0,1.0,2,6,44,2,3,0,0,3,0.0,0.04,1,0,1,True,False,False
401,CH,0,0,0.0,1.0,1.0,2,6,44,1,3,0,0,3,0.0,-0.063,1,0,1,True,False,False
402,CH,2,2,0.0,1.0,1.0,1,6,43,6,3,0,0,3,0.049,-0.385,1,0,1,True,False,False
403,FF,2,2,0.0,1.0,1.0,1,6,43,5,3,0,0,3,0.0,0.0,1,0,1,True,False,False
404,CU,1,2,0.0,1.0,1.0,1,6,43,4,3,0,0,3,0.0,0.055,1,0,1,True,False,False
405,FF,0,2,0.0,1.0,1.0,1,6,43,3,3,0,0,3,0.0,0.043,1,0,1,True,False,False
406,FF,0,1,0.0,1.0,1.0,1,6,43,2,3,0,0,3,0.0,-0.097,1,0,1,True,False,False
407,FF,0,0,0.0,1.0,1.0,1,6,43,1,3,0,0,3,0.0,-0.078,1,0,1,True,False,False
408,CU,3,2,0.0,0.0,1.0,1,6,42,7,3,0,0,3,-0.042,0.314,1,0,1,True,False,False
409,FF,3,2,0.0,0.0,1.0,1,6,42,6,3,0,0,3,0.0,0.0,1,0,1,True,False,False
410,CH,3,1,0.0,0.0,1.0,1,6,42,5,3,0,0,3,0.0,-0.082,1,0,1,True,False,False
411,FF,3,0,0.0,0.0,1.0,1,6,42,4,3,0,0,3,0.0,-0.085,1,0,1,True,False,False
412,CH,2,0,0.0,0.0,1.0,1,6,42,3,3,0,0,3,0.0,0.13,1,0,1,True,False,False
413,FF,1,0,0.0,0.0,1.0,1,6,42,2,3,0,0,3,0.0,0.063,1,0,1,True,False,False
414,FF,0,0,0.0,0.0,1.0,1,6,42,1,3,0,0,3,0.0,0.042,1,0,1,True,False,False
415,FF,3,2,0.0,0.0,1.0,0,6,41,6,3,0,0,3,0.036,-0.455,1,0,1,True,False,False
416,CH,2,2,0.0,0.0,1.0,0,6,41,5,3,0,0,3,0.0,0.132,1,0,1,True,False,False
417,SL,1,2,0.0,0.0,1.0,0,6,41,4,3,0,0,3,0.0,0.068,1,0,1,True,False,False
418,CU,0,2,0.0,0.0,1.0,0,6,41,3,3,0,0,3,0.0,0.012,1,0,1,True,False,False
419,CU,0,1,0.0,0.0,1.0,0,6,41,2,3,0,0,3,0.0,-0.064,1,0,1,True,False,False
420,CH,0,0,0.0,0.0,1.0,0,6,41,1,3,0,0,3,0.0,-0.054,1,0,1,True,False,False
421,FF,3,0,0.0,0.0,0.0,0,6,40,4,3,0,0,3,-0.04,0.155,1,0,1,True,False,False
422,FF,2,0,0.0,0.0,0.0,0,6,40,3,3,0,0,3,0.0,0.135,1,0,1,True,False,False
423,CH,1,0,0.0,0.0,0.0,0,6,40,2,3,0,0,3,0.0,0.064,1,0,1,True,False,False
424,CH,0,0,0.0,0.0,0.0,0,6,40,1,3,0,0,3,0.0,0.036,1,0,1,True,False,False
425,CH,0,2,0.0,1.0,1.0,2,5,36,3,3,0,0,3,0.042,-0.31,1,0,1,True,False,False
426,SL,0,1,0.0,1.0,1.0,2,5,36,2,3,0,0,3,0.0,-0.098,1,0,1,True,False,False
427,FF,0,0,0.0,1.0,1.0,2,5,36,1,3,0,0,3,0.0,-0.063,1,0,1,True,False,False
428,FF,3,1,0.0,0.0,1.0,2,5,35,5,3,0,0,3,-0.021,0.138,1,0,1,True,False,False
429,FF,3,0,0.0,0.0,1.0,2,5,35,4,3,0,0,3,0.0,-0.049,1,0,1,True,False,False
430,CH,2,0,0.0,0.0,1.0,2,5,35,3,3,0,0,3,0.0,0.088,1,0,1,True,False,False
431,CH,1,0,0.0,0.0,1.0,2,5,35,2,3,0,0,3,0.0,0.031,1,0,1,True,False,False
432,CU,0,0,0.0,0.0,1.0,2,5,35,1,3,0,0,3,0.0,0.025,1,0,1,True,False,False
433,CU,0,2,0.0,0.0,1.0,1,5,34,3,3,0,0,3,0.028,-0.191,0,0,1,True,False,False
434,SL,0,1,0.0,0.0,1.0,1,5,34,2,3,0,0,3,0.0,-0.062,0,0,1,True,False,False
435,FF,0,0,0.0,0.0,1.0,1,5,34,1,3,0,0,3,0.0,-0.05,0,0,1,True,False,False
436,FF,2,2,0.0,0.0,0.0,1,5,33,5,3,0,0,3,-0.025,0.284,1,0,1,True,False,False
437,FF,2,1,0.0,0.0,0.0,1,5,33,4,3,0,0,3,0.0,-0.048,1,0,1,True,False,False
438,FF,2,0,0.0,0.0,0.0,1,5,33,3,3,0,0,3,0.0,-0.039,1,0,1,True,False,False
439,FF,1,0,0.0,0.0,0.0,1,5,33,2,3,0,0,3,0.0,0.042,1,0,1,True,False,False
440,CH,0,0,0.0,0.0,0.0,1,5,33,1,3,0,0,3,0.0,0.025,1,0,1,True,False,False
441,SL,1,2,0.0,0.0,0.0,0,5,32,4,3,0,0,3,0.022,-0.173,1,0,1,True,False,False
442,CH,1,1,0.0,0.0,0.0,0,5,32,3,3,0,0,3,0.0,-0.055,1,0,1,True,False,False
443,FF,0,1,0.0,0.0,0.0,0,5,32,2,3,0,0,3,0.0,0.028,1,0,1,True,False,False
444,CH,0,0,0.0,0.0,0.0,0,5,32,1,3,0,0,3,0.0,-0.038,1,0,1,True,False,False
445,CU,0,2,0.0,0.0,0.0,2,4,27,3,3,0,0,3,0.008,-0.065,1,0,1,True,False,False
446,FF,0,1,0.0,0.0,0.0,2,4,27,2,3,0,0,3,0.0,-0.023,1,0,1,True,False,False
447,FF,0,0,0.0,0.0,0.0,2,4,27,1,3,0,0,3,0.0,-0.017,1,0,1,True,False,False
448,CU,0,2,0.0,0.0,0.0,1,4,26,3,3,0,0,3,0.015,-0.107,1,0,1,True,False,False
449,CH,0,1,0.0,0.0,0.0,1,4,26,2,3,0,0,3,0.0,-0.036,1,0,1,True,False,False
450,CH,0,0,0.0,0.0,0.0,1,4,26,1,3,0,0,3,0.0,-0.026,1,0,1,True,False,False
451,CH,2,2,0.0,0.0,0.0,0,4,25,5,3,0,0,3,0.021,-0.214,1,0,1,True,False,False
452,CU,1,2,0.0,0.0,0.0,0,4,25,4,3,0,0,3,0.0,0.041,1,0,1,True,False,False
453,FF,1,1,0.0,0.0,0.0,0,4,25,3,3,0,0,3,0.0,-0.055,1,0,1,True,False,False
454,CH,0,1,0.0,0.0,0.0,0,4,25,2,3,0,0,3,0.0,0.028,1,0,1,True,False,False
455,CU,0,0,0.0,0.0,0.0,0,4,25,1,3,0,0,3,0.0,-0.038,1,0,1,True,False,False
456,FF,1,2,0.0,1.0,1.0,2,3,21,4,3,0,0,3,0.039,-0.338,1,0,1,True,False,False
457,CH,1,1,0.0,1.0,1.0,2,3,21,3,3,0,0,3,0.0,-0.11,1,0,1,True,False,False
458,FF,0,1,0.0,1.0,1.0,2,3,21,2,3,0,0,3,0.0,0.04,1,0,1,True,False,False
459,FF,0,0,0.0,1.0,1.0,2,3,21,1,3,0,0,3,0.0,-0.063,1,0,1,True,False,False
460,FF,3,0,0.0,0.0,1.0,2,3,20,4,3,0,0,3,-0.019,0.089,1,0,1,True,False,False
461,FF,2,0,0.0,0.0,1.0,2,3,20,3,3,0,0,3,0.0,0.088,1,0,1,True,False,False
462,FF,1,0,0.0,0.0,1.0,2,3,20,2,3,0,0,3,0.0,0.031,1,0,1,True,False,False
463,CH,0,0,0.0,0.0,1.0,2,3,20,1,3,0,0,3,0.0,0.025,1,0,1,True,False,False
464,CH,2,2,0.0,0.0,1.0,1,3,19,5,3,0,0,3,0.026,-0.271,1,0,1,True,False,False
465,CH,2,1,0.0,0.0,1.0,1,3,19,4,3,0,0,3,0.0,-0.064,1,0,1,True,False,False
466,FF,1,1,0.0,0.0,1.0,1,3,19,3,3,0,0,3,0.0,0.054,1,0,1,False,False,False
467,CH,1,0,0.0,0.0,1.0,1,3,19,2,3,0,0,3,0.0,-0.062,1,0,1,True,False,False
468,CH,0,0,0.0,0.0,1.0,1,3,19,1,3,0,0,3,0.0,0.042,1,0,1,True,False,False
469,FF,1,1,0.0,0.0,0.0,1,3,18,3,3,0,0,3,-0.023,0.27,0,0,1,True,False,False
470,FF,1,0,0.0,0.0,0.0,1,3,18,2,3,0,0,3,0.0,-0.031,0,0,1,True,False,False
471,FF,0,0,0.0,0.0,0.0,1,3,18,1,3,0,0,3,0.0,0.025,0,0,1,True,False,False
472,CH,1,2,0.0,0.0,0.0,0,3,17,4,3,0,0,3,0.02,-0.173,1,0,1,True,False,False
473,FF,0,2,0.0,0.0,0.0,0,3,17,3,3,0,0,3,0.0,0.022,1,0,1,True,False,False
474,CH,0,1,0.0,0.0,0.0,0,3,17,2,3,0,0,3,0.0,-0.049,1,0,1,True,False,False
475,FF,0,0,0.0,0.0,0.0,0,3,17,1,3,0,0,3,0.0,-0.038,1,0,1,True,False,False
476,CH,1,2,0.0,0.0,1.0,2,2,11,4,1,0,0,1,0.025,-0.173,1,0,1,True,False,False
477,CH,1,1,0.0,0.0,1.0,2,2,11,3,1,0,0,1,0.0,-0.05,1,0,1,True,False,False
478,FF,0,1,0.0,0.0,1.0,2,2,11,2,1,0,0,1,0.0,0.021,1,0,1,True,False,False
