balls,strikes,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitch_type_map,batter_is_right,pitcher_is_right,inning_top,prop_CU,prop_CH,prop_FF,prop_FC,prop_SI
1,2,1,3,20,4,1,0,1,2,1,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,2,1,3,20,3,1,0,1,2,1,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,1,1,3,20,2,1,0,1,2,1,1,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,1,3,20,1,1,0,1,2,1,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
3,2,0,3,19,9,1,0,1,2,1,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
3,2,0,3,19,8,1,0,1,2,1,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,0,3,19,7,1,0,1,2,1,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,0,3,19,6,1,0,1,2,1,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,0,3,19,5,1,0,1,2,1,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,1,0,3,19,4,1,0,1,2,1,5,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,1,0,3,19,3,1,0,1,2,1,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,1,0,3,19,2,1,0,1,2,1,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,0,3,19,1,1,0,1,2,1,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,1,0,3,18,2,1,0,1,1,0,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,0,3,18,1,1,0,1,1,0,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,2,2,2,14,3,1,0,1,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,1,2,2,14,2,1,0,1,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,2,2,14,1,1,0,1,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,2,1,2,13,4,1,0,1,1,0,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,1,1,2,13,3,1,0,1,1,0,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,1,1,2,13,2,1,0,1,1,0,3,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,1,2,13,1,1,0,1,1,0,2,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,1,2,12,6,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,1,2,12,5,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,1,1,2,12,4,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,0,1,2,12,3,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,0,1,2,12,2,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,1,2,12,1,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,1,1,2,11,2,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,1,2,11,1,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,0,2,10,1,0,0,0,1,0,0,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,2,2,1,6,5,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,2,2,1,6,4,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,1,2,1,6,3,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,0,2,1,6,2,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,2,1,6,1,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,1,1,1,5,2,0,0,0,1,0,0,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,1,1,5,1,0,0,0,1,0,0,1,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,0,1,4,8,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,0,1,4,7,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
2,2,0,1,4,6,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,2,0,1,4,5,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,2,0,1,4,4,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,1,0,1,4,3,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
1,0,0,1,4,2,0,0,0,1,0,3,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
0,0,0,1,4,1,0,0,0,1,0,0,0,1,0,0.47695390781563124,0.1062124248496994,0.342685370741483,0.014028056112224449,0.06012024048096192
3,2,2,7,53,6,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,1,2,7,53,5,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,2,7,53,4,5,1,1,3,2,2,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,2,7,53,3,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,2,7,53,2,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,7,53,1,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,2,7,52,6,5,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,2,7,52,5,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,2,7,52,4,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,2,7,52,3,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,2,7,52,2,5,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,7,52,1,5,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,1,7,51,2,5,1,1,3,2,1,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,7,51,1,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,0,7,50,5,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,0,7,50,4,5,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,0,7,50,3,5,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,0,7,50,2,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,0,7,50,1,5,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,2,2,6,45,8,4,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,2,2,6,45,7,4,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,2,6,45,6,4,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,2,6,45,5,4,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,2,6,45,4,4,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,2,2,6,45,3,4,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,2,6,45,2,4,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,6,45,1,4,1,1,3,2,5,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,1,6,44,4,4,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,2,1,6,44,3,4,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,1,6,44,2,4,1,1,3,2,5,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,6,44,1,4,1,1,3,2,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,0,6,43,2,4,1,1,3,2,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,0,6,43,1,4,1,1,3,2,2,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,2,2,5,39,6,4,1,1,3,2,0,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,1,2,5,39,5,4,1,1,3,2,3,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,2,5,39,4,4,1,1,3,2,5,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,0,2,5,39,3,4,1,1,3,2,3,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,2,5,39,2,4,1,1,3,2,0,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,5,39,1,4,1,1,3,2,0,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,1,5,38,4,4,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,0,1,5,38,3,4,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,1,5,38,2,4,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,5,38,1,4,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,0,1,5,37,4,4,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,0,1,5,37,3,4,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,1,5,37,2,4,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,0,5,36,2,4,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,0,5,36,1,4,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,2,2,4,27,3,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,2,4,27,2,1,1,1,2,1,2,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,4,27,1,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,2,1,4,26,3,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,1,4,26,2,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,4,26,1,1,1,1,2,1,2,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,2,0,4,25,7,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,2,0,4,25,6,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,0,4,25,5,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,0,4,25,4,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,0,4,25,3,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,0,4,25,2,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,0,4,25,1,1,1,1,2,1,1,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,2,3,20,5,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,2,3,20,4,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,2,3,20,3,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,2,3,20,2,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,3,20,1,1,1,1,2,1,2,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,2,1,3,19,7,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,1,3,19,6,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,1,3,19,5,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,1,3,19,4,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,2,1,3,19,3,1,1,1,2,1,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,1,3,19,2,1,1,1,2,1,5,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,3,19,1,1,1,1,2,1,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,1,3,18,4,1,0,0,2,1,3,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,1,3,18,3,1,0,0,2,1,3,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,1,3,18,2,1,0,0,2,1,3,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,3,18,1,1,0,0,2,1,3,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,0,3,17,1,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,2,2,13,5,1,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,2,2,13,4,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,2,2,2,13,3,1,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,2,2,13,2,1,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,2,13,1,1,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,2,2,2,12,6,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
3,1,2,2,12,5,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,1,2,2,12,4,1,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,2,2,12,3,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,2,2,12,2,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,2,12,1,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,2,2,11,2,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,2,11,1,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,2,10,1,1,0,0,1,0,1,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,2,0,2,9,3,1,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,0,2,9,2,1,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,0,2,9,1,1,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,2,1,3,4,0,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,2,1,3,3,0,0,0,1,0,0,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,2,1,3,2,0,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,2,1,3,1,0,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
2,2,1,1,2,5,0,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,1,1,2,4,0,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,1,1,2,3,0,0,0,1,0,1,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,1,1,2,2,0,0,0,1,0,3,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,1,1,2,1,0,0,0,1,0,1,1,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,2,0,1,1,4,0,0,0,1,0,0,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,1,0,1,1,3,0,0,0,1,0,3,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
1,0,0,1,1,2,0,0,0,1,0,5,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0.4817073170731707,0.10772357723577236,0.3130081300813008,0.024390243902439025,0.07317073170731707
0,1,1,6,47,2,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,1,6,47,1,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
3,0,1,6,46,4,1,0,1,3,2,0,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
2,0,1,6,46,3,1,0,1,3,2,0,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,0,1,6,46,2,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,1,6,46,1,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,2,0,6,45,4,1,0,1,3,2,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,2,0,6,45,3,1,0,1,3,2,5,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,1,0,6,45,2,1,0,1,3,2,1,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,0,6,45,1,1,0,1,3,2,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
2,2,2,5,41,5,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,2,2,5,41,4,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,2,2,5,41,3,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,1,2,5,41,2,1,0,1,3,2,5,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,2,5,41,1,1,0,1,3,2,0,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,0,1,5,40,2,1,0,1,3,2,0,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,1,5,40,1,1,0,1,3,2,1,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
3,2,1,5,39,6,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
2,2,1,5,39,5,1,0,1,3,2,0,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
2,1,1,5,39,4,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
2,0,1,5,39,3,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,0,1,5,39,2,1,0,1,3,2,5,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,1,5,39,1,1,0,1,3,2,3,0,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,2,0,5,38,3,1,0,1,2,1,0,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,1,0,5,38,2,1,0,1,2,1,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,0,5,38,1,1,0,1,2,1,0,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,0,2,4,34,2,1,0,1,2,1,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
0,0,2,4,34,1,1,0,1,2,1,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
2,2,1,4,33,5,1,0,1,2,1,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,2,1,4,33,4,1,0,1,2,1,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
1,1,1,4,33,3,1,0,1,2,1,3,1,1,0,0.4910891089108911,0.07524752475247524,0.32673267326732675,0.031683168316831684,0.07524752475247524
