game_pk,at_bat_number,pitch_number,pitch_type,pitch_type_map,is_fastball,balls,strikes,outs_when_up,inning,home_score,away_score,bat_score,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,prev_pitch_1,prev_pitch_2,prev_pitch_3,batter_is_right,pitcher_is_right,inning_top
745300,33,3,SL,4,0,1,1,0,5,0,0,0,2,1,4.0,4.0,4.0,1,0,0
745300,33,4,SL,4,0,1,2,0,5,0,0,0,2,1,4.0,4.0,4.0,1,0,0
745300,33,5,SL,4,0,2,2,0,5,0,0,0,2,1,4.0,4.0,4.0,1,0,0
745300,34,1,FF,0,1,0,0,1,5,0,0,0,2,1,4.0,4.0,4.0,1,0,0
745300,34,2,SI,1,0,1,0,1,5,0,0,0,2,1,0.0,4.0,4.0,1,0,0
745300,34,3,SL,4,0,1,1,1,5,0,0,0,2,1,1.0,0.0,4.0,1,0,0
745300,34,4,SL,4,0,1,2,1,5,0,0,0,2,1,4.0,1.0,0.0,1,0,0
745300,34,5,FF,0,1,1,2,1,5,0,0,0,2,1,4.0,4.0,1.0,1,0,0
745300,35,1,FF,0,1,0,0,2,5,0,0,0,2,1,0.0,4.0,4.0,1,0,0
745300,35,2,FF,0,1,0,1,2,5,0,0,0,2,1,0.0,0.0,4.0,1,0,0
745300,39,1,SL,4,0,0,0,0,6,0,0,0,3,2,0.0,0.0,0.0,1,0,0
745300,39,2,SL,4,0,1,0,0,6,0,0,0,3,2,4.0,0.0,0.0,1,0,0
745300,39,3,SL,4,0,1,1,0,6,0,0,0,3,2,4.0,4.0,0.0,1,0,0
745300,39,4,SL,4,0,1,2,0,6,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745300,39,5,FF,0,1,1,2,0,6,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745300,40,1,FF,0,1,0,0,1,6,0,0,0,3,2,0.0,4.0,4.0,1,0,0
745300,40,2,SL,4,0,1,0,1,6,0,0,0,3,2,0.0,0.0,4.0,1,0,0
745300,40,3,CH,5,0,1,1,1,6,0,0,0,3,2,4.0,0.0,0.0,1,0,0
745300,40,4,FF,0,1,2,1,1,6,0,0,0,3,2,5.0,4.0,0.0,1,0,0
745300,40,5,FF,0,1,2,2,1,6,0,0,0,3,2,0.0,5.0,4.0,1,0,0
745300,40,6,SL,4,0,3,2,1,6,0,0,0,3,2,0.0,0.0,5.0,1,0,0
745300,40,7,SL,4,0,3,2,1,6,0,0,0,3,2,4.0,0.0,0.0,1,0,0
745300,40,8,FF,0,1,3,2,1,6,0,0,0,3,2,4.0,4.0,0.0,1,0,0
745300,40,9,FF,0,1,3,2,1,6,0,0,0,3,2,0.0,4.0,4.0,1,0,0
745300,41,1,SL,4,0,0,0,2,6,0,0,0,3,2,0.0,0.0,4.0,1,0,0
745300,41,2,CH,5,0,0,1,2,6,0,0,0,3,2,4.0,0.0,0.0,1,0,0
745300,41,3,FF,0,1,1,1,2,6,0,0,0,3,2,5.0,4.0,0.0,1,0,0
745300,41,4,SL,4,0,1,2,2,6,0,0,0,3,2,0.0,5.0,4.0,1,0,0
745300,47,1,SL,4,0,0,0,0,7,0,0,0,3,2,4.0,0.0,5.0,1,0,0
745300,47,2,SL,4,0,0,1,0,7,0,0,0,3,2,4.0,4.0,0.0,1,0,0
745300,47,3,SL,4,0,0,2,0,7,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745300,47,4,SL,4,0,1,2,0,7,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745300,48,1,SL,4,0,0,0,1,7,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745300,48,2,CH,5,0,0,1,1,7,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745300,48,3,FF,0,1,1,1,1,7,0,0,0,3,2,5.0,4.0,4.0,1,0,0
745300,48,4,SL,4,0,1,2,1,7,0,0,0,3,2,0.0,5.0,4.0,1,0,0
745300,48,5,SL,4,0,1,2,1,7,0,0,0,3,2,4.0,0.0,5.0,1,0,0
745300,49,1,SL,4,0,0,0,2,7,0,0,0,3,2,4.0,4.0,0.0,0,0,0
745300,49,2,SI,1,0,1,0,2,7,0,0,0,3,2,4.0,4.0,4.0,0,0,0
745300,50,1,SL,4,0,0,0,2,7,0,0,0,3,2,1.0,4.0,4.0,1,0,0
745300,50,2,SL,4,0,0,1,2,7,0,0,0,3,2,4.0,1.0,4.0,1,0,0
745300,50,3,SL,4,0,0,2,2,7,0,0,0,3,2,4.0,4.0,1.0,1,0,0
745300,50,4,SL,4,0,1,2,2,7,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745300,50,5,SL,4,0,2,2,2,7,0,0,0,3,2,4.0,4.0,4.0,1,0,0
745385,5,1,FF,0,1,0,0,0,1,0,0,0,1,0,4.0,4.0,4.0,1,0,0
745385,5,2,SL,4,0,1,0,0,1,0,0,0,1,0,0.0,4.0,4.0,1,0,0
745385,5,3,FF,0,1,2,0,0,1,0,0,0,1,0,4.0,0.0,4.0,1,0,0
745385,6,1,FF,0,1,0,0,1,1,0,0,0,1,0,0.0,4.0,0.0,1,0,0
745385,6,2,CH,5,0,0,1,1,1,0,0,0,1,0,0.0,0.0,4.0,1,0,0
745385,6,3,FF,0,1,0,2,1,1,0,0,0,1,0,5.0,0.0,0.0,1,0,0
745385,6,4,SL,4,0,0,2,1,1,0,0,0,1,0,0.0,5.0,0.0,1,0,0
745385,7,1,SI,1,0,0,0,1,1,0,0,0,1,0,4.0,0.0,5.0,1,0,0
745385,8,1,FF,0,1,0,0,1,1,0,0,0,1,0,1.0,4.0,0.0,1,0,0
745385,9,1,FF,0,1,0,0,1,1,1,0,1,1,0,0.0,1.0,4.0,0,0,0
745385,9,2,CH,5,0,0,1,1,1,1,0,1,1,0,0.0,0.0,1.0,0,0,0
745385,9,3,SL,4,0,0,2,1,1,1,0,1,1,0,5.0,0.0,0.0,0,0,0
745385,10,1,SL,4,0,0,0,2,1,1,0,1,1,0,4.0,5.0,0.0,1,0,0
745385,10,2,FF,0,1,0,1,2,1,1,0,1,1,0,4.0,4.0,5.0,1,0,0
745385,10,3,FF,0,1,1,1,2,1,1,0,1,1,0,0.0,4.0,4.0,1,0,0
745385,10,4,FF,0,1,1,2,2,1,1,0,1,1,0,0.0,0.0,4.0,1,0,0
745385,10,5,SL,4,0,2,2,2,1,1,0,1,1,0,0.0,0.0,0.0,1,0,0
745385,14,1,FF,0,1,0,0,0,2,1,0,1,1,0,4.0,0.0,0.0,0,0,0
745385,14,2,SL,4,0,0,1,0,2,1,0,1,1,0,0.0,4.0,0.0,0,0,0
745385,14,3,SL,4,0,1,1,0,2,1,0,1,1,0,4.0,0.0,4.0,0,0,0
745385,14,4,FF,0,1,1,2,0,2,1,0,1,1,0,4.0,4.0,0.0,0,0,0
745385,14,5,SL,4,0,2,2,0,2,1,0,1,1,0,0.0,4.0,4.0,0,0,0
745385,15,1,SL,4,0,0,0,1,2,1,0,1,1,0,4.0,0.0,4.0,1,0,0
745385,15,2,SL,4,0,1,0,1,2,1,0,1,1,0,4.0,4.0,0.0,1,0,0
745385,15,3,CH,5,0,1,1,1,2,1,0,1,1,0,4.0,4.0,4.0,1,0,0
745385,15,4,SI,1,0,2,1,1,2,1,0,1,1,0,5.0,4.0,4.0,1,0,0
745385,15,5,SL,4,0,2,2,1,2,1,0,1,1,0,1.0,5.0,4.0,1,0,0
745385,16,1,SI,1,0,0,0,2,2,1,0,1,1,0,4.0,1.0,5.0,1,0,0
745385,16,2,CH,5,0,0,1,2,2,1,0,1,1,0,1.0,4.0,1.0,1,0,0
745385,20,1,SL,4,0,0,0,0,3,1,0,1,2,1,5.0,1.0,4.0,1,0,0
745385,20,2,CH,5,0,0,1,0,3,1,0,1,2,1,4.0,5.0,1.0,1,0,0
745385,21,1,SL,4,0,0,0,1,3,1,0,1,2,1,5.0,4.0,5.0,1,0,0
745385,21,2,SI,1,0,0,1,1,3,1,0,1,2,1,4.0,5.0,4.0,1,0,0
745385,21,3,CH,5,0,0,2,1,3,1,0,1,2,1,1.0,4.0,5.0,1,0,0
745385,21,4,FF,0,1,1,2,1,3,1,0,1,2,1,5.0,1.0,4.0,1,0,0
745385,21,5,CH,5,0,1,2,1,3,1,0,1,2,1,0.0,5.0,1.0,1,0,0
745385,21,6,SI,1,0,2,2,1,3,1,0,1,2,1,5.0,0.0,5.0,1,0,0
745385,21,7,FF,0,1,2,2,1,3,1,0,1,2,1,1.0,5.0,0.0,1,0,0
745385,21,8,FF,0,1,2,2,1,3,1,0,1,2,1,0.0,1.0,5.0,1,0,0
745385,22,1,CH,5,0,0,0,2,3,1,0,1,2,1,0.0,0.0,1.0,1,0,0
745385,22,2,CH,5,0,1,0,2,3,1,0,1,2,1,5.0,0.0,0.0,1,0,0
745385,22,3,CH,5,0,2,0,2,3,1,0,1,2,1,5.0,5.0,0.0,1,0,0
745385,22,4,FF,0,1,2,1,2,3,1,0,1,2,1,5.0,5.0,5.0,1,0,0
745385,22,5,SL,4,0,3,1,2,3,1,0,1,2,1,0.0,5.0,5.0,1,0,0
745385,23,1,SL,4,0,0,0,2,3,1,0,1,2,1,4.0,0.0,5.0,1,0,0
745385,23,2,CH,5,0,1,0,2,3,1,0,1,2,1,4.0,4.0,0.0,1,0,0
745385,23,3,CH,5,0,1,1,2,3,1,0,1,2,1,5.0,4.0,4.0,1,0,0
745385,23,4,CH,5,0,1,2,2,3,1,0,1,2,1,5.0,5.0,4.0,1,0,0
745385,23,5,SL,4,0,1,2,2,3,1,0,1,2,1,5.0,5.0,5.0,1,0,0
745385,23,6,CH,5,0,1,2,2,3,1,0,1,2,1,4.0,5.0,5.0,1,0,0
745385,28,1,FF,0,1,0,0,0,4,1,1,1,2,1,5.0,4.0,5.0,0,0,0
745385,28,2,FF,0,1,1,0,0,4,1,1,1,2,1,0.0,5.0,4.0,0,0,0
745385,28,3,FF,0,1,1,1,0,4,1,1,1,2,1,0.0,0.0,5.0,0,0,0
745385,28,4,SL,4,0,1,2,0,4,1,1,1,2,1,0.0,0.0,0.0,0,0,0
745385,28,5,SL,4,0,1,2,0,4,1,1,1,2,1,4.0,0.0,0.0,0,0,0
745385,29,1,FF,0,1,0,0,1,4,1,1,1,2,1,4.0,4.0,0.0,1,0,0
745385,29,2,SL,4,0,1,0,1,4,1,1,1,2,1,0.0,4.0,4.0,1,0,0
745385,29,3,SL,4,0,2,0,1,4,1,1,1,2,1,4.0,0.0,4.0,1,0,0
745385,29,4,FF,0,1,3,0,1,4,1,1,1,2,1,4.0,4.0,0.0,1,0,0
745385,29,5,FF,0,1,3,1,1,4,1,1,1,2,1,0.0,4.0,4.0,1,0,0
745385,29,6,FF,0,1,3,2,1,4,1,1,1,2,1,0.0,0.0,4.0,1,0,0
745385,29,7,FF,0,1,3,2,1,4,1,1,1,2,1,0.0,0.0,0.0,1,0,0
745385,29,8,FF,0,1,3,2,1,4,1,1,1,2,1,0.0,0.0,0.0,1,0,0
745385,30,1,FF,0,1,0,0,1,4,1,1,1,2,1,0.0,0.0,0.0,0,0,0
745385,30,2,FF,0,1,0,1,1,4,1,1,1,2,1,0.0,0.0,0.0,0,0,0
745385,30,3,SL,4,0,1,1,1,4,1,1,1,2,1,0.0,0.0,0.0,0,0,0
745385,30,4,SL,4,0,1,2,1,4,1,1,1,2,1,4.0,0.0,0.0,0,0,0
745385,31,1,SI,1,0,0,0,2,4,1,1,1,2,1,4.0,4.0,0.0,1,0,0
745385,31,2,SI,1,0,0,1,2,4,1,1,1,2,1,1.0,4.0,4.0,1,0,0
745385,31,3,CH,5,0,1,1,2,4,1,1,1,2,1,1.0,1.0,4.0,1,0,0
745385,31,4,CH,5,0,1,2,2,4,1,1,1,2,1,5.0,1.0,1.0,1,0,0
745385,31,5,SL,4,0,2,2,2,4,1,1,1,2,1,5.0,5.0,1.0,1,0,0
745385,37,1,SI,1,0,0,0,0,5,1,2,1,2,1,4.0,5.0,5.0,1,0,0
745385,37,2,SL,4,0,0,1,0,5,1,2,1,2,1,1.0,4.0,5.0,1,0,0
745385,37,3,SL,4,0,1,1,0,5,1,2,1,2,1,4.0,1.0,4.0,1,0,0
745385,37,4,CH,5,0,1,2,0,5,1,2,1,2,1,4.0,4.0,1.0,1,0,0
745385,38,1,SI,1,0,0,0,1,5,1,2,1,3,2,5.0,4.0,4.0,1,0,0
745385,39,1,SI,1,0,0,0,1,5,1,2,1,3,2,1.0,5.0,4.0,1,0,0
745385,39,2,CH,5,0,0,1,1,5,1,2,1,3,2,1.0,1.0,5.0,1,0,0
745498,5,1,FF,0,1,0,0,0,1,0,0,0,1,0,5.0,1.0,1.0,1,0,0
745498,5,2,SL,4,0,0,1,0,1,0,0,0,1,0,0.0,5.0,1.0,1,0,0
745498,5,3,SL,4,0,0,2,0,1,0,0,0,1,0,4.0,0.0,5.0,1,0,0
745498,5,4,FF,0,1,1,2,0,1,0,0,0,1,0,4.0,4.0,0.0,1,0,0
745498,5,5,SL,4,0,2,2,0,1,0,0,0,1,0,0.0,4.0,4.0,1,0,0
745498,6,1,FF,0,1,0,0,1,1,0,0,0,1,0,4.0,0.0,4.0,1,0,0
745498,6,2,CH,5,0,0,1,1,1,0,0,0,1,0,0.0,4.0,0.0,1,0,0
745498,6,3,CH,5,0,1,1,1,1,0,0,0,1,0,5.0,0.0,4.0,1,0,0
745498,7,1,SL,4,0,0,0,2,1,0,0,0,1,0,5.0,5.0,0.0,1,0,0
745498,7,2,CH,5,0,1,0,2,1,0,0,0,1,0,4.0,5.0,5.0,1,0,0
745498,7,3,CH,5,0,2,0,2,1,0,0,0,1,0,5.0,4.0,5.0,1,0,0
745498,7,4,FF,0,1,2,1,2,1,0,0,0,1,0,5.0,5.0,4.0,1,0,0
745498,7,5,FF,0,1,3,1,2,1,0,0,0,1,0,0.0,5.0,5.0,1,0,0
745498,8,1,SL,4,0,0,0,2,1,0,0,0,1,0,0.0,0.0,5.0,1,0,0
745498,13,1,FF,0,1,0,0,0,2,0,0,0,1,0,4.0,0.0,0.0,1,0,0
745498,13,2,FF,0,1,1,0,0,2,0,0,0,1,0,0.0,4.0,0.0,1,0,0
745498,13,3,FF,0,1,1,1,0,2,0,0,0,1,0,0.0,0.0,4.0,1,0,0
745498,13,4,SL,4,0,1,2,0,2,0,0,0,1,0,0.0,0.0,0.0,1,0,0
745498,13,5,FF,0,1,1,2,0,2,0,0,0,1,0,4.0,0.0,0.0,1,0,0
745498,13,6,FF,0,1,1,2,0,2,0,0,0,1,0,0.0,4.0,0.0,1,0,0
745498,13,7,SL,4,0,2,2,0,2,0,0,0,1,0,0.0,0.0,4.0,1,0,0
745498,13,8,SL,4,0,2,2,0,2,0,0,0,1,0,4.0,0.0,0.0,1,0,0
745498,14,1,SL,4,0,0,0,0,2,0,0,0,1,0,4.0,4.0,0.0,1,0,0
745498,14,2,FF,0,1,0,1,0,2,0,0,0,1,0,4.0,4.0,4.0,1,0,0
745498,14,3,FF,0,1,0,2,0,2,0,0,0,1,0,0.0,4.0,4.0,1,0,0
745498,14,4,SL,4,0,1,2,0,2,0,0,0,1,0,0.0,0.0,4.0,1,0,0
745498,15,1,SL,4,0,0,0,1,2,0,0,0,1,0,4.0,0.0,0.0,1,0,0
745498,16,1,FF,0,1,0,0,1,2,1,0,1,1,0,4.0,4.0,0.0,1,0,0
745498,17,1,FF,0,1,0,0,2,2,1,0,1,1,0,0.0,4.0,4.0,1,0,0
745498,17,2,FF,0,1,0,1,2,2,1,0,1,1,0,0.0,0.0,4.0,1,0,0
745498,23,1,CH,5,0,0,0,0,3,1,1,1,2,1,0.0,0.0,0.0,1,0,0
745498,23,2,FF,0,1,0,1,0,3,1,1,1,2,1,5.0,0.0,0.0,1,0,0
745498,23,3,SI,1,0,0,2,0,3,1,1,1,2,1,0.0,5.0,0.0,1,0,0
745498,23,4,SL,4,0,1,2,0,3,1,1,1,2,1,1.0,0.0,5.0,1,0,0
745498,24,1,SI,1,0,0,0,1,3,1,1,1,2,1,4.0,1.0,0.0,1,0,0
745498,24,2,SL,4,0,0,1,1,3,1,1,1,2,1,1.0,4.0,1.0,1,0,0
745498,24,3,FF,0,1,1,1,1,3,1,1,1,2,1,4.0,1.0,4.0,1,0,0
745498,24,4,CH,5,0,2,1,1,3,1,1,1,2,1,0.0,4.0,1.0,1,0,0
745498,24,5,FF,0,1,3,1,1,3,1,1,1,2,1,5.0,0.0,4.0,1,0,0
745498,24,6,SL,4,0,3,2,1,3,1,1,1,2,1,0.0,5.0,0.0,1,0,0
745498,25,1,CH,5,0,0,0,2,3,1,1,1,2,1,4.0,0.0,5.0,1,0,0
745498,25,2,CH,5,0,1,0,2,3,1,1,1,2,1,5.0,4.0,0.0,1,0,0
745498,25,3,CH,5,0,1,1,2,3,1,1,1,2,1,5.0,5.0,4.0,1,0,0
745498,30,1,CH,5,0,0,0,0,4,1,2,1,2,1,5.0,5.0,5.0,1,0,0
745498,31,1,SL,4,0,0,0,1,4,1,2,1,2,1,5.0,5.0,5.0,1,0,0
745498,31,2,FF,0,1,1,0,1,4,1,2,1,2,1,4.0,5.0,5.0,1,0,0
745498,31,3,FF,0,1,1,1,1,4,1,2,1,2,1,0.0,4.0,5.0,1,0,0
745498,31,4,CH,5,0,2,1,1,4,1,2,1,2,1,0.0,0.0,4.0,1,0,0
745498,31,5,SI,1,0,2,2,1,4,1,2,1,2,1,5.0,0.0,0.0,1,0,0
745498,31,6,FF,0,1,2,2,1,4,1,2,1,2,1,1.0,5.0,0.0,1,0,0
745498,32,1,FF,0,1,0,0,2,4,1,2,1,2,1,0.0,1.0,5.0,1,0,0
745498,32,2,FF,0,1,0,1,2,4,1,2,1,2,1,0.0,0.0,1.0,1,0,0
745498,32,3,CH,5,0,0,2,2,4,1,2,1,2,1,0.0,0.0,0.0,1,0,0
745498,32,4,FF,0,1,1,2,2,4,1,2,1,2,1,5.0,0.0,0.0,1,0,0
745498,32,5,SL,4,0,1,2,2,4,1,2,1,2,1,0.0,5.0,0.0,1,0,0
745498,32,6,CH,5,0,1,2,2,4,1,2,1,2,1,4.0,0.0,5.0,1,0,0
745498,32,7,SL,4,0,2,2,2,4,1,2,1,2,1,5.0,4.0,0.0,1,0,0
745498,39,1,CH,5,0,0,0,0,5,1,4,1,2,1,4.0,5.0,4.0,1,0,0
745498,39,2,FF,0,1,1,0,0,5,1,4,1,2,1,5.0,4.0,5.0,1,0,0
745498,39,3,SL,4,0,1,1,0,5,1,4,1,2,1,0.0,5.0,4.0,1,0,0
745498,39,4,SL,4,0,1,2,0,5,1,4,1,2,1,4.0,0.0,5.0,1,0,0
745498,40,1,FF,0,1,0,0,1,5,1,4,1,2,1,4.0,4.0,0.0,1,0,0
745498,40,2,CH,5,0,1,0,1,5,1,4,1,2,1,0.0,4.0,4.0,1,0,0
745498,41,1,SL,4,0,0,0,2,5,1,4,1,2,1,5.0,0.0,4.0,1,0,0
745498,41,2,FF,0,1,0,1,2,5,1,4,1,2,1,4.0,5.0,0.0,1,0,0
745498,41,3,FF,0,1,1,1,2,5,1,4,1,2,1,0.0,4.0,5.0,1,0,0
745498,46,1,CH,5,0,0,0,0,6,1,4,1,3,2,0.0,0.0,4.0,1,0,0
745498,46,2,SL,4,0,0,1,0,6,1,4,1,3,2,5.0,0.0,0.0,1,0,0
745498,46,3,SL,4,0,0,2,0,6,1,4,1,3,2,4.0,5.0,0.0,1,0,0
745498,47,1,CH,5,0,0,0,1,6,1,4,1,3,2,4.0,4.0,5.0,1,0,0
745498,47,2,CH,5,0,1,0,1,6,1,4,1,3,2,5.0,4.0,4.0,1,0,0
745498,47,3,FF,0,1,2,0,1,6,1,4,1,3,2,5.0,5.0,4.0,1,0,0
745498,48,1,FF,0,1,0,0,1,6,1,4,1,3,2,0.0,5.0,5.0,1,0,0
745498,48,2,SL,4,0,0,1,1,6,1,4,1,3,2,0.0,0.0,5.0,1,0,0
745498,49,1,SL,4,0,0,0,1,6,1,4,1,3,2,4.0,0.0,0.0,1,0,0
745498,49,2,SL,4,0,0,1,1,6,1,4,1,3,2,4.0,4.0,0.0,1,0,0
745498,49,3,SL,4,0,0,2,1,6,1,4,1,3,2,4.0,4.0,4.0,1,0,0
745498,50,1,FF,0,1,0,0,2,6,1,4,1,3,2,4.0,4.0,4.0,1,0,0
745498,50,2,FF,0,1,1,0,2,6,1,4,1,3,2,0.0,4.0,4.0,1,0,0
745498,50,3,FF,0,1,1,1,2,6,1,4,1,3,2,0.0,0.0,4.0,1,0,0
745498,50,4,SL,4,0,1,2,2,6,1,4,1,3,2,0.0,0.0,0.0,1,0,0
745498,50,5,FF,0,1,2,2,2,6,1,4,1,3,2,4.0,0.0,0.0,1,0,0
745498,50,6,FF,0,1,2,2,2,6,1,4,1,3,2,0.0,4.0,0.0,1,0,0
745498,54,1,SL,4,0,0,0,0,7,1,4,1,3,2,0.0,0.0,4.0,1,0,0
745498,54,2,FF,0,1,0,1,0,7,1,4,1,3,2,4.0,0.0,0.0,1,0,0
745498,54,3,CH,5,0,1,1,0,7,1,4,1,3,2,0.0,4.0,0.0,1,0,0
745498,55,1,FF,0,1,0,0,1,7,1,4,1,3,2,5.0,0.0,4.0,1,0,0
745498,55,2,SL,4,0,1,0,1,7,1,4,1,3,2,0.0,5.0,0.0,1,0,0
745498,55,3,SL,4,0,1,1,1,7,1,4,1,3,2,4.0,0.0,5.0,1,0,0
745498,55,4,CH,5,0,1,2,1,7,1,4,1,3,2,4.0,4.0,0.0,1,0,0
745498,55,5,SL,4,0,2,2,1,7,1,4,1,3,2,5.0,4.0,4.0,1,0,0
745498,55,6,SL,4,0,3,2,1,7,1,4,1,3,2,4.0,5.0,4.0,1,0,0
745498,56,1,FF,0,1,0,0,2,7,1,4,1,3,2,4.0,4.0,5.0,1,0,0
745498,56,2,FF,0,1,1,0,2,7,1,4,1,3,2,0.0,4.0,4.0,1,0,0
745498,56,3,FF,0,1,1,1,2,7,1,4,1,3,2,0.0,0.0,4.0,1,0,0
745498,56,4,CH,5,0,2,1,2,7,1,4,1,3,2,0.0,0.0,0.0,1,0,0
745498,56,5,FF,0,1,2,2,2,7,1,4,1,3,2,5.0,0.0,0.0,1,0,0
745729,7,1,FF,0,1,0,0,0,1,0,3,0,1,0,0.0,5.0,0.0,1,0,0
745729,7,2,SI,1,0,0,1,0,1,0,3,0,1,0,0.0,0.0,5.0,1,0,0
745729,7,3,CH,5,0,1,1,0,1,0,3,0,1,0,1.0,0.0,0.0,1,0,0
745729,7,4,FF,0,1,2,1,0,1,0,3,0,1,0,5.0,1.0,0.0,1,0,0
745729,7,5,FF,0,1,3,1,0,1,0,3,0,1,0,0.0,5.0,1.0,1,0,0
745729,7,6,FF,0,1,3,2,0,1,0,3,0,1,0,0.0,0.0,5.0,1,0,0
745729,8,1,SL,4,0,0,0,0,1,0,3,0,1,0,0.0,0.0,0.0,0,0,0
745729,8,2,SL,4,0,1,0,0,1,0,3,0,1,0,4.0,0.0,0.0,0,0,0
745729,8,3,FF,0,1,1,1,0,1,0,3,0,1,0,4.0,4.0,0.0,0,0,0
745729,8,4,SL,4,0,1,2,0,1,0,3,0,1,0,0.0,4.0,4.0,0,0,0
745729,8,5,FF,0,1,1,2,0,1,0,3,0,1,0,4.0,0.0,4.0,0,0,0
745729,9,1,SL,4,0,0,0,1,1,0,3,0,1,0,0.0,4.0,0.0,1,0,0
745729,9,2,SL,4,0,0,1,1,1,0,3,0,1,0,4.0,0.0,4.0,1,0,0
745729,9,3,SL,4,0,0,2,1,1,0,3,0,1,0,4.0,4.0,0.0,1,0,0
745729,9,4,FF,0,1,1,2,1,1,0,3,0,1,0,4.0,4.0,4.0,1,0,0
745729,9,5,CH,5,0,2,2,1,1,0,3,0,1,0,0.0,4.0,4.0,1,0,0
745729,9,6,SL,4,0,3,2,1,1,0,3,0,1,0,5.0,0.0,4.0,1,0,0
745729,10,1,SL,4,0,0,0,2,1,0,3,0,1,0,4.0,5.0,0.0,1,0,0
745729,10,2,SL,4,0,0,1,2,1,0,3,0,1,0,4.0,4.0,5.0,1,0,0
745729,10,3,SL,4,0,0,2,2,1,0,3,0,1,0,4.0,4.0,4.0,1,0,0
745729,17,1,FF,0,1,0,0,0,2,0,4,0,1,0,4.0,4.0,4.0,1,0,0
745729,17,2,FF,0,1,1,0,0,2,0,4,0,1,0,0.0,4.0,4.0,1,0,0
745729,17,3,SL,4,0,1,1,0,2,0,4,0,1,0,0.0,0.0,4.0,1,0,0
745729,17,4,SL,4,0,1,2,0,2,0,4,0,1,0,4.0,0.0,0.0,1,0,0
745729,17,5,FF,0,1,1,2,0,2,0,4,0,1,0,4.0,4.0,0.0,1,0,0
745729,17,6,CH,5,0,2,2,0,2,0,4,0,1,0,0.0,4.0,4.0,1,0,0
745729,18,1,FF,0,1,0,0,1,2,0,4,0,1,0,5.0,0.0,4.0,1,0,0
745729,18,2,FF,0,1,1,0,1,2,0,4,0,1,0,0.0,5.0,0.0,1,0,0
745729,18,3,FF,0,1,2,0,1,2,0,4,0,1,0,0.0,0.0,5.0,1,0,0
745729,19,1,FF,0,1,0,0,1,2,0,4,0,1,0,0.0,0.0,0.0,1,0,0
745729,19,2,SL,4,0,0,1,1,2,0,4,0,1,0,0.0,0.0,0.0,1,0,0
745729,19,3,CH,5,0,1,1,1,2,0,4,0,1,0,4.0,0.0,0.0,1,0,0
745729,20,1,FF,0,1,0,0,2,2,1,4,1,1,0,5.0,4.0,0.0,1,0,0
745729,20,2,SI,1,0,1,0,2,2,1,4,1,1,0,0.0,5.0,4.0,1,0,0
745729,27,1,FF,0,1,0,0,0,3,1,5,1,1,0,1.0,0.0,5.0,0,0,0
745729,27,2,FF,0,1,1,0,0,3,1,5,1,1,0,0.0,1.0,0.0,0,0,0
745729,27,3,SI,1,0,1,1,0,3,1,5,1,1,0,0.0,0.0,1.0,0,0,0
745729,27,4,SL,4,0,1,2,0,3,1,5,1,1,0,1.0,0.0,0.0,0,0,0
745729,27,5,SL,4,0,1,2,0,3,1,5,1,1,0,4.0,1.0,0.0,0,0,0
745729,27,6,SL,4,0,1,2,0,3,1,5,1,1,0,4.0,4.0,1.0,0,0,0
745729,27,7,FF,0,1,1,2,0,3,1,5,1,1,0,4.0,4.0,4.0,0,0,0
745729,27,8,SI,1,0,1,2,0,3,1,5,1,1,0,0.0,4.0,4.0,0,0,0
745729,28,1,FF,0,1,0,0,1,3,1,5,1,1,0,1.0,0.0,4.0,1,0,0
745729,28,2,FF,0,1,1,0,1,3,1,5,1,1,0,0.0,1.0,0.0,1,0,0
745729,28,3,FF,0,1,1,1,1,3,1,5,1,1,0,0.0,0.0,1.0,1,0,0
745729,28,4,FF,0,1,2,1,1,3,1,5,1,1,0,0.0,0.0,0.0,1,0,0
745729,28,5,SL,4,0,2,2,1,3,1,5,1,1,0,0.0,0.0,0.0,1,0,0
745729,29,1,SL,4,0,0,0,2,3,1,5,1,2,1,4.0,0.0,0.0,1,0,0
745729,29,2,SL,4,0,0,1,2,3,1,5,1,2,1,4.0,4.0,0.0,1,0,0
745729,29,3,CH,5,0,1,1,2,3,1,5,1,2,1,4.0,4.0,4.0,1,0,0
745729,29,4,SI,1,0,1,2,2,3,1,5,1,2,1,5.0,4.0,4.0,1,0,0
745729,29,5,SL,4,0,1,2,2,3,1,5,1,2,1,1.0,5.0,4.0,1,0,0
745729,29,6,SL,4,0,1,2,2,3,1,5,1,2,1,4.0,1.0,5.0,1,0,0
745729,29,7,FF,0,1,1,2,2,3,1,5,1,2,1,4.0,4.0,1.0,1,0,0
745729,29,8,FF,0,1,2,2,2,3,1,5,1,2,1,0.0,4.0,4.0,1,0,0
745729,29,9,CH,5,0,2,2,2,3,1,5,1,2,1,0.0,0.0,4.0,1,0,0
745729,37,1,SI,1,0,0,0,0,4,1,8,1,2,1,5.0,0.0,0.0,0,0,0
